# Residuals   
# Time        	p_rgh         	Ux            	Uy            
0             	N/A	N/A
58.52         	3.277229e-07	4.631817e-07	7.351073e-07
58.53         	3.704675e-07	3.633179e-07	6.203349e-07
58.54         	3.142568e-07	4.976716e-07	7.758726e-07
58.55         	3.667785e-07	3.759517e-07	6.114167e-07
58.56         	3.211250e-07	4.520014e-07	7.181105e-07
58.57         	3.652884e-07	3.707050e-07	6.182582e-07
58.58         	3.269737e-07	4.518559e-07	7.409665e-07
58.59         	3.657522e-07	3.671995e-07	6.104050e-07
58.6          	3.291495e-07	4.289576e-07	7.149704e-07
58.61         	3.657111e-07	3.705077e-07	6.109480e-07
58.62         	3.584134e-07	3.984308e-07	6.510647e-07
58.63         	3.845529e-07	3.606352e-07	6.006347e-07
58.64         	3.644609e-07	3.817923e-07	6.355662e-07
58.65         	3.857155e-07	3.621534e-07	5.991697e-07
58.66         	3.771757e-07	3.688801e-07	6.279781e-07
58.67         	4.081229e-07	3.526312e-07	5.863910e-07
58.68         	3.986210e-07	3.711768e-07	6.154313e-07
58.69         	3.941189e-07	3.522786e-07	5.948524e-07
58.7          	3.583635e-07	3.978621e-07	6.536493e-07
58.71         	3.775608e-07	3.508476e-07	6.000199e-07
58.72         	3.789811e-07	3.798971e-07	6.224567e-07
58.73         	3.981290e-07	3.599239e-07	5.923707e-07
58.74         	3.661613e-07	4.001767e-07	6.372887e-07
58.75         	3.607759e-07	3.795334e-07	6.179952e-07
58.76         	3.491677e-07	3.942070e-07	6.464484e-07
58.77         	3.767987e-07	3.620661e-07	6.019848e-07
58.78         	3.540302e-07	3.832584e-07	6.439271e-07
58.79         	3.613449e-07	3.650276e-07	6.136217e-07
58.8          	3.453726e-07	3.914059e-07	6.405783e-07
58.81         	3.710684e-07	3.615450e-07	6.017897e-07
58.82         	3.321021e-07	3.961592e-07	6.552920e-07
58.83         	3.507936e-07	3.738957e-07	6.147209e-07
58.84         	3.326236e-07	4.196366e-07	6.751761e-07
58.85         	3.663117e-07	3.851114e-07	6.170127e-07
58.86         	3.326520e-07	4.269553e-07	6.815900e-07
58.87         	3.604246e-07	3.753842e-07	6.011004e-07
58.88         	3.250556e-07	4.241828e-07	6.583983e-07
58.89         	3.568261e-07	3.625836e-07	6.044435e-07
58.9          	3.428128e-07	3.801434e-07	6.341844e-07
58.91         	3.699802e-07	3.638469e-07	5.995625e-07
58.92         	3.353464e-07	3.841993e-07	6.322873e-07
58.93         	3.613335e-07	3.625838e-07	5.957706e-07
58.94         	3.280869e-07	4.052890e-07	6.606235e-07
58.95         	3.592826e-07	3.617828e-07	5.961648e-07
58.96         	3.206484e-07	4.247259e-07	6.757015e-07
58.97         	3.745356e-07	3.548832e-07	5.833989e-07
58.98         	3.195065e-07	4.547923e-07	6.890451e-07
58.99         	3.604121e-07	3.587408e-07	5.960974e-07
59            	3.318065e-07	3.952764e-07	6.384050e-07
59.01         	3.619498e-07	3.578848e-07	5.963990e-07
59.02         	3.088238e-07	4.129247e-07	6.621392e-07
59.03         	3.437215e-07	3.619183e-07	6.012801e-07
59.04         	3.115518e-07	4.034216e-07	6.498310e-07
59.05         	3.357051e-07	3.626054e-07	6.100335e-07
59.06         	3.099905e-07	4.008915e-07	6.519317e-07
59.07         	3.353114e-07	3.647030e-07	6.117980e-07
59.08         	3.111687e-07	3.971430e-07	6.539321e-07
59.09         	3.339211e-07	3.682315e-07	6.166575e-07
59.1          	3.083124e-07	4.022606e-07	6.592536e-07
59.11         	3.167452e-07	3.770358e-07	6.390988e-07
59.12         	3.123685e-07	4.055642e-07	6.479866e-07
59.13         	3.373343e-07	3.661863e-07	6.143275e-07
59.14         	3.065915e-07	4.076388e-07	6.622134e-07
59.15         	3.289320e-07	3.742152e-07	6.193825e-07
59.16         	3.115304e-07	4.149406e-07	6.494851e-07
59.17         	3.339928e-07	3.716979e-07	6.169776e-07
59.18         	3.097005e-07	4.045284e-07	6.497870e-07
59.19         	3.350631e-07	3.691833e-07	6.133756e-07
59.2          	3.151015e-07	4.011386e-07	6.472373e-07
59.21         	3.384067e-07	3.656164e-07	6.150889e-07
59.22         	3.196877e-07	3.969020e-07	6.427920e-07
59.23         	3.363672e-07	3.709198e-07	6.150803e-07
59.24         	3.162452e-07	4.046312e-07	6.418831e-07
59.25         	3.189364e-07	3.799534e-07	6.306705e-07
59.26         	3.101197e-07	4.064768e-07	6.429890e-07
59.27         	3.167946e-07	3.744887e-07	6.311722e-07
59.28         	3.051433e-07	4.029176e-07	6.566855e-07
59.29         	3.164624e-07	3.776803e-07	6.352583e-07
59.3          	3.068947e-07	4.065846e-07	6.590659e-07
59.31         	3.051875e-07	3.875405e-07	6.446487e-07
59.32         	3.066377e-07	4.037866e-07	6.511096e-07
59.33         	3.059074e-07	3.861623e-07	6.433534e-07
59.34         	3.047369e-07	3.999219e-07	6.464835e-07
59.35         	3.034553e-07	3.899783e-07	6.451849e-07
59.36         	3.037821e-07	4.100941e-07	6.448087e-07
59.37         	3.046316e-07	3.939260e-07	6.416762e-07
59.38         	3.050051e-07	4.184615e-07	6.382784e-07
59.39         	3.055576e-07	3.957462e-07	6.394618e-07
59.4          	3.059723e-07	4.163697e-07	6.375376e-07
59.41         	3.051728e-07	3.924445e-07	6.406830e-07
59.42         	3.037568e-07	4.122115e-07	6.451007e-07
59.43         	3.040592e-07	3.910579e-07	6.420643e-07
59.44         	3.045972e-07	4.178417e-07	6.557428e-07
59.45         	3.057522e-07	3.955224e-07	6.459327e-07
59.46         	3.042051e-07	4.120744e-07	6.533434e-07
59.47         	3.133706e-07	3.793367e-07	6.300856e-07
59.48         	3.061916e-07	4.135380e-07	6.639852e-07
59.49         	3.123515e-07	3.790579e-07	6.324247e-07
59.5          	3.134035e-07	4.155199e-07	6.518423e-07
59.51         	3.175799e-07	3.806172e-07	6.256448e-07
59.52         	3.144674e-07	4.066039e-07	6.361572e-07
59.53         	3.188440e-07	3.834225e-07	6.250479e-07
59.54         	3.155854e-07	4.120251e-07	6.394390e-07
59.55         	3.271608e-07	3.880801e-07	6.170577e-07
59.56         	3.186051e-07	4.124751e-07	6.410509e-07
59.57         	3.325376e-07	3.759798e-07	6.175655e-07
59.58         	3.171176e-07	4.143812e-07	6.602570e-07
59.59         	3.308359e-07	3.786340e-07	6.224687e-07
59.6          	3.268277e-07	4.358279e-07	6.566518e-07
59.61         	3.459215e-07	3.846876e-07	6.112852e-07
59.62         	3.190984e-07	4.405536e-07	6.434774e-07
59.63         	3.364772e-07	3.891394e-07	6.063113e-07
59.64         	3.129397e-07	4.240814e-07	6.492126e-07
59.65         	3.279933e-07	3.694338e-07	6.095217e-07
59.66         	3.135509e-07	4.176042e-07	6.660620e-07
59.67         	3.326132e-07	3.812312e-07	6.158333e-07
59.68         	3.270198e-07	4.161090e-07	6.465669e-07
59.69         	3.542763e-07	3.865287e-07	6.071813e-07
59.7          	3.317925e-07	4.206281e-07	6.419703e-07
59.71         	3.458761e-07	3.801920e-07	6.052827e-07
59.72         	3.398162e-07	3.844338e-07	6.204999e-07
59.73         	3.557039e-07	3.712214e-07	6.110643e-07
59.74         	3.470514e-07	3.965759e-07	6.215808e-07
59.75         	3.452936e-07	3.820560e-07	6.106741e-07
59.76         	3.385763e-07	4.192149e-07	6.357792e-07
59.77         	3.539142e-07	3.716214e-07	6.090031e-07
59.78         	3.282952e-07	3.992772e-07	6.360121e-07
59.79         	3.578978e-07	3.597708e-07	6.028971e-07
59.8          	3.333299e-07	4.162052e-07	6.474095e-07
59.81         	3.664698e-07	3.766511e-07	6.112589e-07
59.82         	3.409601e-07	3.943578e-07	6.141980e-07
59.83         	3.593970e-07	3.806369e-07	6.081519e-07
59.84         	3.161947e-07	4.215598e-07	6.617000e-07
59.85         	3.572295e-07	3.651939e-07	5.985024e-07
59.86         	3.365493e-07	4.174196e-07	6.328760e-07
59.87         	3.627246e-07	3.863351e-07	6.013703e-07
59.88         	3.603531e-07	4.032743e-07	6.010163e-07
59.89         	3.884290e-07	3.892755e-07	6.122141e-07
59.9          	3.594905e-07	3.867962e-07	5.968627e-07
59.91         	3.619766e-07	3.684537e-07	6.022403e-07
59.92         	3.544679e-07	3.885332e-07	6.095679e-07
59.93         	3.772258e-07	3.803050e-07	6.183554e-07
59.94         	3.374720e-07	4.339601e-07	6.457299e-07
59.95         	3.727793e-07	3.976543e-07	6.165734e-07
59.96         	3.441236e-07	4.243276e-07	6.335091e-07
59.97         	3.651286e-07	3.799586e-07	6.028704e-07
59.98         	3.453441e-07	4.117773e-07	6.303119e-07
59.99         	3.601012e-07	3.751362e-07	6.016768e-07
60            	3.574915e-07	3.889109e-07	6.162336e-07
60.01         	3.677590e-07	3.782331e-07	6.133656e-07
60.02         	3.654629e-07	3.931544e-07	6.223939e-07
60.03         	3.716397e-07	3.749944e-07	6.140107e-07
60.04         	3.722766e-07	3.937761e-07	6.254672e-07
60.05         	3.781474e-07	3.935654e-07	6.255535e-07
60.06         	3.549245e-07	4.018274e-07	6.331291e-07
60.07         	3.727652e-07	3.795077e-07	6.301689e-07
60.08         	3.696885e-07	4.235473e-07	6.547343e-07
60.09         	3.782989e-07	3.934466e-07	6.408629e-07
60.1          	3.643071e-07	4.389722e-07	6.404751e-07
60.11         	3.849101e-07	3.929242e-07	6.277972e-07
60.12         	3.661420e-07	4.876357e-07	6.734608e-07
60.13         	4.043292e-07	4.040876e-07	6.538382e-07
60.14         	3.811611e-07	4.380198e-07	6.754299e-07
60.15         	4.277957e-07	4.115482e-07	6.952798e-07
60.16         	3.954097e-07	4.431590e-07	6.979025e-07
60.17         	4.348057e-07	4.214090e-07	7.348642e-07
60.18         	3.850677e-07	4.772146e-07	7.475257e-07
60.19         	4.388913e-07	4.053543e-07	7.655609e-07
60.2          	4.090514e-07	5.048308e-07	7.901703e-07
60.21         	4.673159e-07	4.246248e-07	8.193979e-07
60.22         	3.945726e-07	4.790336e-07	7.700643e-07
60.23         	4.846185e-07	4.192552e-07	8.481966e-07
60.24         	4.222953e-07	4.567537e-07	7.879944e-07
60.25         	4.721239e-07	3.979253e-07	8.299854e-07
60.26         	3.926631e-07	5.238547e-07	8.098916e-07
60.27         	4.707852e-07	4.432777e-07	9.048870e-07
60.28         	3.963681e-07	5.587464e-07	8.648162e-07
60.29         	4.839783e-07	4.344194e-07	8.968991e-07
60.3          	4.137514e-07	5.006218e-07	9.076649e-07
60.31         	4.906659e-07	4.383890e-07	9.406001e-07
60.32         	3.963229e-07	5.446467e-07	8.453325e-07
60.33         	4.070316e-07	4.450379e-07	8.343324e-07
60.34         	3.550210e-07	6.273339e-07	8.879884e-07
60.35         	4.857426e-07	4.361650e-07	9.210020e-07
60.36         	4.120707e-07	5.976000e-07	9.434896e-07
60.37         	4.107215e-07	4.951999e-07	8.851018e-07
60.38         	3.757502e-07	5.840467e-07	8.740071e-07
60.39         	4.169827e-07	4.433747e-07	8.315822e-07
60.4          	3.829094e-07	5.694416e-07	9.003014e-07
60.41         	4.070612e-07	4.392019e-07	8.323449e-07
60.42         	3.902148e-07	5.640213e-07	8.975416e-07
60.43         	4.084422e-07	4.405767e-07	8.422072e-07
60.44         	3.707312e-07	5.486364e-07	9.226405e-07
60.45         	4.093333e-07	4.252009e-07	8.665206e-07
60.46         	3.691414e-07	6.174479e-07	9.224250e-07
60.47         	4.007904e-07	4.569275e-07	8.874875e-07
60.48         	3.831050e-07	5.794739e-07	9.204479e-07
60.49         	4.058160e-07	4.653396e-07	9.182069e-07
60.5          	3.791965e-07	6.249013e-07	9.868806e-07
60.51         	4.095469e-07	4.878779e-07	9.122894e-07
60.52         	3.969498e-07	6.328456e-07	9.835773e-07
60.53         	4.157206e-07	5.109795e-07	9.349375e-07
60.54         	3.688311e-07	6.952009e-07	1.040624e-06
60.55         	4.178739e-07	4.864933e-07	9.332726e-07
60.56         	3.960875e-07	6.080794e-07	9.794264e-07
60.57         	4.492275e-07	4.369773e-07	9.544227e-07
60.58         	4.210149e-07	5.399877e-07	9.608428e-07
60.59         	4.327412e-07	4.580369e-07	9.453888e-07
60.6          	4.323128e-07	5.527839e-07	9.590365e-07
60.61         	4.456483e-07	4.674710e-07	9.548152e-07
60.62         	4.129004e-07	5.481136e-07	9.367242e-07
60.63         	4.469624e-07	4.583849e-07	9.731185e-07
60.64         	4.155004e-07	5.995449e-07	9.450076e-07
60.65         	4.387030e-07	4.679731e-07	9.444144e-07
60.66         	2.270265e-07	3.336028e-06	5.759670e-06
60.67         	4.147340e-07	4.520674e-07	8.787479e-07
60.68         	2.800445e-07	2.582816e-06	4.974930e-06
60.69         	4.296208e-07	4.197180e-07	8.999791e-07
60.7          	2.660263e-07	2.276772e-06	5.069581e-06
60.71         	4.180757e-07	4.154032e-07	8.651099e-07
60.72         	1.911912e-07	2.988780e-06	5.410161e-06
60.73         	2.098415e-07	2.214200e-06	4.398860e-06
60.74         	1.798468e-07	2.386719e-06	4.556740e-06
60.75         	2.848579e-07	1.791952e-06	4.498556e-06
60.76         	1.186271e-07	3.512436e-06	5.259727e-06
60.77         	1.292956e-07	2.636659e-06	4.481807e-06
60.78         	4.903561e-07	4.303009e-07	9.680174e-07
60.79         	3.667070e-07	2.090825e-06	5.905259e-06
60.8          	5.013256e-07	4.877353e-07	1.104782e-06
60.81         	1.740044e-07	2.685872e-06	5.330631e-06
60.82         	4.687054e-07	4.150339e-07	9.283721e-07
60.83         	2.646640e-07	2.157587e-06	5.151245e-06
60.84         	4.141369e-07	4.403273e-07	9.192198e-07
60.85         	7.099086e-07	4.350442e-07	1.305763e-06
60.86         	4.599475e-07	5.141072e-07	1.018909e-06
60.87         	7.329049e-07	4.446464e-07	1.336873e-06
60.88         	4.374058e-07	5.134243e-07	1.041852e-06
60.89         	7.434413e-07	4.179582e-07	1.362801e-06
60.9          	4.683896e-07	4.747978e-07	1.002560e-06
60.91         	7.523162e-07	4.267692e-07	1.384904e-06
60.92         	4.818358e-07	4.722420e-07	9.936312e-07
60.93         	7.595813e-07	4.241012e-07	1.393607e-06
60.94         	4.885662e-07	4.643204e-07	9.965973e-07
60.95         	7.672983e-07	4.250758e-07	1.402521e-06
60.96         	4.893366e-07	4.711185e-07	9.823734e-07
60.97         	7.179626e-07	4.251227e-07	1.342939e-06
60.98         	4.936328e-07	4.701272e-07	9.605388e-07
60.99         	7.433911e-07	4.234887e-07	1.357424e-06
61            	2.628779e-07	2.272363e-06	4.807570e-06
61.01         	2.621628e-07	1.701923e-06	4.363793e-06
61.02         	2.433760e-07	1.887966e-06	4.249971e-06
61.03         	2.768199e-07	1.836378e-06	4.598885e-06
61.04         	2.610287e-07	1.921751e-06	4.291954e-06
61.05         	2.730756e-07	1.948879e-06	4.709964e-06
61.06         	2.874170e-07	1.830213e-06	4.324726e-06
61.07         	2.806068e-07	2.144839e-06	4.898216e-06
61.08         	1.961269e-07	1.876494e-06	3.918782e-06
61.09         	2.654365e-07	2.108653e-06	4.760305e-06
61.1          	1.509422e-07	2.216191e-06	4.447106e-06
61.11         	2.700802e-07	1.726097e-06	4.213464e-06
61.12         	3.258079e-07	1.781139e-06	5.139778e-06
61.13         	2.950830e-07	1.890701e-06	4.209537e-06
61.14         	3.379500e-07	1.803160e-06	5.148846e-06
61.15         	2.981702e-07	1.785707e-06	4.147849e-06
61.16         	3.067306e-07	1.696755e-06	4.850156e-06
61.17         	2.974399e-07	1.727858e-06	4.148699e-06
61.18         	3.010865e-07	1.707060e-06	4.801983e-06
61.19         	3.004227e-07	1.748571e-06	4.157417e-06
61.2          	2.973969e-07	1.908257e-06	5.008520e-06
61.21         	2.993349e-07	1.884173e-06	4.293439e-06
61.22         	2.902288e-07	1.971007e-06	5.010039e-06
61.23         	2.962657e-07	1.919082e-06	4.303328e-06
61.24         	2.900019e-07	1.918609e-06	4.990164e-06
61.25         	1.655213e-07	2.046161e-06	3.851796e-06
61.26         	2.369388e-07	1.609192e-06	4.161290e-06
61.27         	1.741050e-07	1.947333e-06	3.872840e-06
61.28         	1.501877e-07	2.097860e-06	4.392520e-06
61.29         	1.736449e-07	1.752608e-06	3.725995e-06
61.3          	2.079355e-07	1.731334e-06	4.220594e-06
61.31         	1.719811e-07	1.951237e-06	3.887539e-06
61.32         	1.460461e-07	2.011875e-06	4.352124e-06
61.33         	1.183251e-07	2.265334e-06	3.949535e-06
61.34         	1.475234e-07	2.044249e-06	4.272839e-06
61.35         	1.174320e-07	2.231276e-06	3.987689e-06
61.36         	9.304919e-08	2.504744e-06	4.546445e-06
61.37         	8.872934e-07	3.928974e-07	1.092057e-06
61.38         	5.621065e-07	4.483755e-07	9.465602e-07
61.39         	9.654743e-07	4.736770e-07	2.816687e-06
61.4          	1.209477e-07	3.427071e-05	5.281665e-05
61.41         	6.472701e-07	4.026561e-07	1.841016e-06
61.42         	4.453295e-07	4.301901e-07	9.602903e-07
61.43         	3.986288e-07	4.574680e-07	9.441041e-07
61.44         	6.749613e-07	5.300339e-07	2.236370e-06
61.45         	6.914660e-07	4.507330e-07	1.066825e-06
61.46         	4.906141e-07	5.471028e-07	9.947268e-07
61.47         	8.169015e-07	4.841591e-07	1.177411e-06
61.48         	9.506554e-08	7.759891e-06	8.540498e-06
61.49         	8.748985e-07	4.244284e-07	1.161173e-06
61.5          	1.243822e-07	3.160029e-06	6.008973e-06
61.51         	1.011496e-07	3.626644e-06	5.331782e-06
61.52         	1.142457e-07	3.609816e-06	6.056423e-06
61.53         	1.564815e-07	4.236109e-06	5.109846e-06
61.54         	1.182669e-07	3.939465e-06	6.029337e-06
61.55         	1.672655e-07	4.721898e-06	5.274292e-06
61.56         	1.874841e-07	2.285122e-06	4.509905e-06
61.57         	1.734423e-07	4.800653e-06	5.734554e-06
61.58         	1.794761e-07	2.180769e-06	4.393540e-06
61.59         	1.751790e-07	4.419194e-06	5.473216e-06
61.6          	1.773911e-07	2.173958e-06	4.398434e-06
61.61         	1.733857e-07	4.553862e-06	5.452942e-06
61.62         	3.466842e-07	2.295607e-06	5.653562e-06
61.63         	3.127182e-07	2.843350e-06	5.393564e-06
61.64         	4.408198e-07	2.410961e-06	6.268994e-06
61.65         	3.237326e-07	2.559927e-06	5.306708e-06
61.66         	4.686704e-07	2.429924e-06	6.470618e-06
61.67         	3.273154e-07	2.469395e-06	5.284169e-06
61.68         	4.317650e-07	2.424403e-06	6.304180e-06
61.69         	3.256063e-07	2.408849e-06	5.266179e-06
61.7          	4.362169e-07	2.334995e-06	6.254070e-06
61.71         	3.482281e-07	2.508348e-06	5.192974e-06
61.72         	3.203735e-07	2.436176e-06	5.368146e-06
61.73         	3.394259e-07	2.343871e-06	5.123697e-06
61.74         	3.215199e-07	2.352306e-06	5.375154e-06
61.75         	3.537591e-07	2.142108e-06	5.147805e-06
61.76         	3.456427e-07	2.389662e-06	5.397143e-06
61.77         	3.337132e-07	2.282867e-06	5.043040e-06
61.78         	3.450775e-07	2.398419e-06	5.373349e-06
61.79         	3.154925e-07	2.363426e-06	5.021577e-06
61.8          	3.342742e-07	2.424113e-06	5.378997e-06
61.81         	3.143550e-07	2.291790e-06	5.007870e-06
61.82         	3.837693e-07	2.121620e-06	5.454243e-06
61.83         	3.125979e-07	2.217465e-06	5.034334e-06
61.84         	3.898077e-07	2.075659e-06	5.449849e-06
61.85         	6.842468e-07	4.017583e-07	1.228488e-06
61.86         	5.929602e-07	5.103697e-07	1.257289e-06
61.87         	7.925093e-07	4.285199e-07	1.408441e-06
61.88         	5.606074e-07	5.216157e-07	1.238788e-06
61.89         	7.723703e-07	4.203659e-07	1.377015e-06
61.9          	5.401782e-07	5.285280e-07	1.192890e-06
61.91         	7.688976e-07	4.217282e-07	1.350535e-06
61.92         	5.167222e-07	5.347173e-07	1.143356e-06
61.93         	7.005374e-07	4.233206e-07	1.244618e-06
61.94         	5.337117e-07	4.981744e-07	1.146201e-06
61.95         	7.101377e-07	4.288857e-07	1.262303e-06
61.96         	5.338713e-07	4.897284e-07	1.139111e-06
61.97         	7.084555e-07	4.287250e-07	1.262167e-06
61.98         	5.683877e-07	4.964825e-07	1.190208e-06
61.99         	7.093473e-07	4.299994e-07	1.264695e-06
62            	5.754122e-07	4.785347e-07	1.175244e-06
62.01         	7.036706e-07	4.232431e-07	1.259519e-06
62.02         	5.720891e-07	4.825423e-07	1.184062e-06
62.03         	6.980405e-07	4.264658e-07	1.256835e-06
62.04         	5.846726e-07	4.784240e-07	1.182115e-06
